id,message,category
1143,"Use Nail Polish As A Remover:

This is one of the best tips that you can get. It may be that sometimes you run out of nail polish remover. You often start to chip your nails to get rid of the old nail polish traces. This is wrong. It only harms your nails. You should apply a clear topcoat or any other light coloured nail polish over it and then use a cotton ball to clean it. You can do this with an old nail polish which has thickened and your old traces of nail polish will get cleaned.",0
1144,"Hair loss?
Avoid Zero calorie sugars or foods made from 'sugar free', 
as they contain a chemical substance called aspartame (artificial sweetener) which causes thinning of hair and hair loss.",0
1145,"https://amzn.to/3xzj2TL
M.R.P.:  ₹2,599.00
Deal of the Day:  ₹237.14 excl. GST
₹249.00 incl. GST

You Save:  ₹2,350.00 (90%)
Inclusive of all taxes",0
1146,"Want to grow tall?
Regular consumption of beans will help in boosting your height as it is loaded with proteins.
Beans stimulate Growth hormones",0
1147,"https://amzn.to/3QQAdsz
1 Best Seller in Scalp Massagers
M.R.P.:  ₹599.00
Deal Price:  ₹227.97 excl. GST
₹269.00 (₹269.00 / count) incl. GST
Fulfilled
You Save:  ₹330.00 (55%)
Inclusive of all taxes",0
1148,"Top Coat Is Essential:

Never forget to use a good topcoat for your nails. This will help your nails last longer and also impart a shine. By applying a transparent topcoat on your expensive nail polish you can prevent chipping.",0
1149,"Don’t Ditch On The Base Coat:

A base coat provides a lot of strength to the nails. You can also buy different base coats which come with separate UVA and UVB protection. They don’t even let your nails get stained from use of dark coloured polishes. You should always invest in a good branded base coat.",0
1150,"https://amzn.to/3xQd2Gp
M.R.P.:  ₹1,199.00
Price:  ₹237.14 excl. GST
₹249.00 incl. GST
You Save:  ₹950.00 (79%)
Inclusive of all taxes",0
1151,"Care For Your Cuticles:

Cuticles should be properly cared for. They provide support and protection to your nails. If you do not have healthy cuticles then you should not complain if your nails don’t grow faster. Cuticles provide much-needed strength to the nails. You should not totally rip them off. You need to keep them clean to avoid fungal infections and also you need to push them back only with a cuticle pusher or an orange stick.",0
1152,"Health is Wealth

Excessive intake of COFFEE can cause HAIR LOSS as it keeps you alert resulting in less sleep 

Sleeplessness is an important trigger for hair loss.",0
1153,"FOR BEST STOCK IDEAS from the best Equity experts, join the BEST Telegram channel 

click 
https://t.me/joinchat/AAAAAEebKIGSn-hB4oVZaA

All stock ideas in 1 place and thats @EQstockidea",0
1154,"Grow Those Eye Brows:

Suffering from thin eyebrows? Try massaging the empty spaces with castor oil or olive oil every night before going to bed. This may enhance hair growth there. Remember that beauty starts from the eyes, so take good care of your brows.",0
1155,"https://amzn.to/3NC57TQ
M.R.P.:  ₹575.00
Price:  ₹413.56 excl. GST
₹488.00 (₹976.00 /100 ml) incl. GST
Fulfilled
You Save:  ₹87.00 (15%)
Inclusive of all taxes",0
1156,"Eye Brows:

You should always maintain a good shape for your eyebrows. This not only enhances the look of your face but also makes your face look more contoured. Use a pair of tweezers to pluck away any stray hairs outside the natural line of your eyebrows. You can get your eyebrows shaped at a parlour too.",0
1157,"https://amzn.to/3mtG1u9

M.R.P.:  ₹2,795.00
Price:  ₹1,544.92 excl. GST
₹1,823.00 incl. GST
Fulfilled
You Save:  ₹972.00 (35%)
Inclusive of all taxes",0
1158,"Sunscreen:

The use of sunscreen is the most underrated beauty tip that is on the other hand very crucial. Regular application of sunscreen is very important to keep your skin youthful and wrinkle-free. Do not skip on this. The harmful UV rays of the sun damage the skin causing discolourations and brown spots. Researchers have suggested that excessive exposure to sun rays can even lead to skin cancer. Hence one of the best beauty tips for women is to apply sunscreen (with SPF over 45) before stepping out. Also, make sure to check the expiration date as the formulation in them no longer offer sun protection.",0
1159,"Is black bean powder good for hair?

Black beans are another example of a “black food” that aids in hair loss prevention. Black beans include vitamin E and important fatty acids, which increase blood circulation by widening peripheral blood vessels, preventing hair from falling out, and maintaining hair strength.",0
1160,"Blueberries is one of the HEALTIEST Fruits you can eat to fight Aging. 
With the HIGHEST concentration of Antioxidants of all berries, Blueberries help combat both the physical and mental effects of Aging.",0
1161,"Homemade Tan Removing:

Do you have sunburns and/or tan? You can remove it by regular scrubbing with lemon or any other natural anti-tan ingredient. Lemon is an excellent natural bleach and a reliable remedy for removing tan. Simply cut out lemon slices and rub it over the tanned areas of your body for few minutes. Wash off thoroughly after 10 minutes. The citric acid present in lemon works by removing the dead skin cells while leaving the skin healthy and soft. This needs to be done every day or at least 5 days a week to notice a considerable difference over time.",0
1162,"Excessive intake of coffee can cause hair loss as it keeps you alert resulting in less sleep and research shows that
Sleeplessness is an important trigger of hair loss.",0
1163,"https://amzn.to/3zQi3RN
M.R.P.:  ₹12,500.00
Deal of the Day:  (GST credit not available)
₹11,264.00 incl. GST

You Save:  ₹1,236.00 (10%)
Inclusive of all taxes",0
1164,"Homemade Scrub:

Ditch the market available chemical filled scrubs. Use something natural and homemade. You can use sugar granules as a natural scrub. You can also use granules of cinnamon or nutmeg as a scrub. Homemade scrubs are chemical-free, fresh and 100% natural. If you want gorgeous looking skin mix together oats and orange peel powder in the same ratio. To this add a tablespoon of honey and apply this scrub on your face. Massage in gentle circular strokes for few minutes and then wash off with cold water. Pat face dry and apply a little moisturizer.",0
1165,"CHEESE is essential for the health of your pearly white TEETH

 Cheese prevents the loss of minerals from TEETH, helps protect them from the harmful acids that cause decay and REBUILDS TOOTH ENAMEL.

Specially Chedar Cheese",0
1166,"Homemade Face Packs:

You can forget the market available face packs and apply something that is totally homemade. The best ingredients are always available in the kitchen.  You can use whole wheat and turmeric as a good face pack. You can permute and combine different stuff and create new face packs for your skin.

Make your own homemade face pack by mixing one tablespoon each of honey, milk and fresh lemon juice. Mix well and apply on your face. Leave for some time and then wash off with water. This remedy should be used daily for 10-15 days to get glowing skin.",0
1167,"https://amzn.to/3NxEBeh
M.R.P.:  ₹349.00
Price:  ₹244.92 excl. GST
₹289.00 (₹2.41 / millilitre) incl. GST
You Save:  ₹60.00 (17%)
Inclusive of all taxes",0
1168,"Remember: there is no safe tan.  But if you are still in the mood to sunbathe, check out the Goltis tanning system, which is held during strictly defined hours of minimum solar activity from 7 to 10.30 and from 16.30 to 18.00.  There is also an interesting mobile application that will come in handy for those who want to avoid sunburn - ""SunDay: Vitamin D and UVA Scanner"".",0
1169,"Natural Toner:

You can use a natural toner made from the simplest of ingredients available in your kitchen. Use some juice of cold cucumber or tomato. You can also soak tea leaves in water, boil and strain this. Keep this in the freezer and use as a toner. You can also avoid all these and just use ice cubes to tone your skin. Skin will feel very fresh and youthful.",0
1170,"https://amzn.to/3tgvlTI
M.R.P.:  ₹1,999.00
Deal of the Day:  ₹360.95 excl. GST
₹379.00 incl. GST
Fulfilled
Ends in 3 days
You Save:  ₹1,620.00 (81%)
Inclusive of all taxes",0
1171,"Health is Wealth

Strawberries have ANTI-AGEING properties. 
It minimises the appearance of WRINKLES.
Preferably have them after you have a Meal. 
So, if you want to keep looking younger, get more berry in your diet.",0
1172,"Want to lose Weight?
Eat Guava.
Guava has no cholesterol and has fewer digestible carbohydrates. 
Without curbing your intake of proteins, vitamins and fibre, Guava helps you lose weight by regulating your metabolism.",0
1173,"https://amzn.to/3xlVeCx


M.R.P.:  ₹885.00
Price:  ₹713.33 excl. GST
₹749.00 incl. GST
You Save:  ₹136.00 (15%)
Inclusive of all taxes",0
1174,"Lemon juice with a pinch of salt (warm), every morning, 
lowers cholesterol levels and brings down your weight.",0
1175,"HEALTH IS TRULY WEALTH

Stay healthy with these easy to follow Health tips

Best Telegram channel on HEALTH
https://t.me/joinchat/AAAAAERoXZtYzeFw1dcorA",0
1176,"Mistakes in using hair conditioner 

The main thing to understand about this care product is that the conditioner itself does not have any regenerating or healing effect, it only envelops the hair with a protective silicone film - but this is a lot!

 ❗ If your hair is longer than 10 cm, then the use of a conditioner is a must after shampooing in order to smooth the hair cuticle and even out the pH!

💦 For thin hair that is prone to loss of volume from the use of a rinse-off conditioner, rinsing with a solution of vinegar is suitable, or using spray conditioners: Bonacure kick moisture spray conditioner, Selective 15 in 1 and others.

💦 Conditioners that are suitable for normal, dense and porous hair: Kaaral Smooth, Kaaral Color, Сutrin Moisture ism, Angel Professional MARINE DEPTH SPA, L'ANZA Healing Moisture KuKui Nut, JOICO Moisture Recovery Conditioner, etc.

More about hair conditioner here

📖 Vitamins For Hair Growth
📖 Mistakes in Hair Care
📖 My Oils for Hair",0
1177,"5 foods that slow the aging process 
 
🥦 Broccoli 
Protects the immune system from typical aging factors such as cardiovascular disease, degenerative joint disease, and diabetes. 
 
🌰 Walnuts 
Walnuts improve blood vessel function and protect against heart disease and the development of diabetes. Walnuts are high in protein, vitamins and minerals. 
 
🥐 Cinnamon 
Cinnamon promotes collagen synthesis in the skin, thereby rejuvenating cells and activating growth hormone. 
 
🍫 Dark chocolate 
The sweetness regulates blood pressure, heart function and also prevents age-related dementia. 
 
🧄 Garlic and onion
Help prevent cardiovascular disease and reduce the risk of dementia as well as Alzheimer's disease.",0
